numero_expedient,codi_districte,nom_districte,codi_barri,nom_barri,codi_carrer,nom_carrer,num_postal,descripcio_dia_setmana,nk_Any,mes_any,nom_mes,dia_mes,hora_dia,descripcio_torn,longitud,latitud,causa,_id,etl_fecha_ingesta
2025S002584,10,Sant Martí,64,el Camp de l'Arpa del Clot,350308,València,,Dissabte,2025,5,Maig,10,19,Tarda,2.18224206,41.40689727,Gir indegut o sense precaució,7019,2026-05-11 10:16:15.963225
2025S002646,10,Sant Martí,64,el Camp de l'Arpa del Clot,350308,València,616-618,Dimarts,2025,5,Maig,13,11,Matí,2.18643660,41.40991011,Canvi de carril sense precaució,7020,2026-05-11 10:16:15.963225
2025S002654,10,Sant Martí,64,el Camp de l'Arpa del Clot,161101,Independència,,Dimarts,2025,5,Maig,13,12,Matí,2.18451949,41.40690960,Desobeir altres senyals,7021,2026-05-11 10:16:15.963225
2025S002654,10,Sant Martí,64,el Camp de l'Arpa del Clot,161101,Independència,,Dimarts,2025,5,Maig,13,12,Matí,2.18451949,41.40690960,Manca d'atenció a la conducció,7022,2026-05-11 10:16:15.963225
2025S002676,10,Sant Martí,64,el Camp de l'Arpa del Clot,90502,Còrsega,701,Dimecres,2025,5,Maig,14,19,Tarda,2.18041585,41.41256268,Manca precaució incorporació circulació,7023,2026-05-11 10:16:15.963225
2025S002681,10,Sant Martí,64,el Camp de l'Arpa del Clot,350308,València,,Dimecres,2025,5,Maig,14,12,Matí,2.18224206,41.40689727,,7024,2026-05-11 10:16:15.963225
2025S002689,10,Sant Martí,64,el Camp de l'Arpa del Clot,209900,Meridiana,,Dijous,2025,5,Maig,1,14,Tarda,2.18689012,41.41528517,No respectar distàncies,7025,2026-05-11 10:16:15.963225
2025S002788,10,Sant Martí,64,el Camp de l'Arpa del Clot,350308,València,560-562,Dimarts,2025,5,Maig,20,18,Tarda,2.18311793,41.40741258,No respectar distàncies,7026,2026-05-11 10:16:15.963225
2025S002825,10,Sant Martí,64,el Camp de l'Arpa del Clot,161101,Independència,345,Dijous,2025,5,Maig,22,8,Matí,2.17948380,41.41061722,No respectar distàncies,7027,2026-05-11 10:16:15.963225
2025S002862,10,Sant Martí,64,el Camp de l'Arpa del Clot,226400,Las Navas de Tolosa,,Divendres,2025,5,Maig,23,8,Matí,2.18689012,41.41528517,Envair calçada contrària,7028,2026-05-11 10:16:15.963225
2025S002939,10,Sant Martí,64,el Camp de l'Arpa del Clot,350308,València,597,Dilluns,2025,5,Maig,26,19,Tarda,2.18543484,41.40943718,,7029,2026-05-11 10:16:15.963225
2025S002956,10,Sant Martí,64,el Camp de l'Arpa del Clot,191204,Mallorca,529-531,Dimarts,2025,5,Maig,27,15,Tarda,2.18253102,41.40895467,Canvi de carril sense precaució,7030,2026-05-11 10:16:15.963225
2025S002956,10,Sant Martí,64,el Camp de l'Arpa del Clot,191204,Mallorca,529-531,Dimarts,2025,5,Maig,27,15,Tarda,2.18253102,41.40895467,No respectar distàncies,7031,2026-05-11 10:16:15.963225
2025S002997,10,Sant Martí,64,el Camp de l'Arpa del Clot,161407,Indústria,275-277,Dimecres,2025,5,Maig,28,13,Matí,2.18057428,41.41450540,No respectar distàncies,7032,2026-05-11 10:16:15.963225
2025S003150,10,Sant Martí,64,el Camp de l'Arpa del Clot,224802,Nació,,Dimecres,2025,6,Juny,4,2,Nit,2.18687425,41.41219539,Manca d'atenció a la conducció,7033,2026-05-11 10:16:15.963225
2025S003174,10,Sant Martí,64,el Camp de l'Arpa del Clot,191204,Mallorca,539,Dimecres,2025,6,Juny,4,11,Matí,2.18322440,41.40947761,No determinada,7034,2026-05-11 10:16:15.963225
2025S003179,10,Sant Martí,64,el Camp de l'Arpa del Clot,297001,Sant Antoni Maria Claret,356,Dimarts,2025,6,Juny,3,20,Tarda,2.18096332,41.41602763,Canvi de carril sense precaució,7035,2026-05-11 10:16:15.963225
2025S003267,10,Sant Martí,64,el Camp de l'Arpa del Clot,18505,Aragó,,Dissabte,2025,6,Juny,7,23,Nit,2.18451949,41.40690960,Manca d'atenció a la conducció,7036,2026-05-11 10:16:15.963225
2025S003288,10,Sant Martí,64,el Camp de l'Arpa del Clot,209900,Meridiana,137,Divendres,2025,6,Juny,6,11,Matí,2.18657986,41.40987155,Desobeir semàfor,7037,2026-05-11 10:16:15.963225
2025S003307,10,Sant Martí,64,el Camp de l'Arpa del Clot,161407,Indústria,235-237,Dilluns,2025,6,Juny,9,20,Tarda,2.17802601,41.41248486,Gir indegut o sense precaució,7038,2026-05-11 10:16:15.963225
2025S003330,10,Sant Martí,64,el Camp de l'Arpa del Clot,134801,Freser,29,Dimarts,2025,6,Juny,10,22,Nit,2.17989707,41.41118656,Manca d'atenció a la conducció,7039,2026-05-11 10:16:15.963225
2025S003336,10,Sant Martí,64,el Camp de l'Arpa del Clot,368507,Xifré,,Dimarts,2025,6,Juny,10,23,Nit,2.18306080,41.40922048,Desobeir altres senyals,7040,2026-05-11 10:16:15.963225
2025S003336,10,Sant Martí,64,el Camp de l'Arpa del Clot,368507,Xifré,,Dimarts,2025,6,Juny,10,23,Nit,2.18306080,41.40922048,Desobeir semàfor,7041,2026-05-11 10:16:15.963225
2025S003351,10,Sant Martí,64,el Camp de l'Arpa del Clot,291005,Ruiz de Padrón,,Dimarts,2025,6,Juny,10,20,Tarda,2.18440103,41.41544804,,7042,2026-05-11 10:16:15.963225
2025S003363,10,Sant Martí,64,el Camp de l'Arpa del Clot,134801,Freser,,Dimecres,2025,6,Juny,11,9,Matí,2.18018264,41.41143556,Desobeir altres senyals,7043,2026-05-11 10:16:15.963225
2025S003452,10,Sant Martí,64,el Camp de l'Arpa del Clot,18505,Aragó,555,Diumenge,2025,6,Juny,15,14,Tarda,2.18458566,41.40721182,Manca d'atenció a la conducció,7044,2026-05-11 10:16:15.963225
2025S003465,10,Sant Martí,64,el Camp de l'Arpa del Clot,209900,Meridiana,,Dilluns,2025,6,Juny,16,17,Tarda,2.18685526,41.40852049,Canvi de carril sense precaució,7045,2026-05-11 10:16:15.963225
2025S003491,10,Sant Martí,64,el Camp de l'Arpa del Clot,90502,Còrsega,693,Dimarts,2025,6,Juny,17,20,Tarda,2.17998215,41.41228910,No determinada,7046,2026-05-11 10:16:15.963225
2025S003495,10,Sant Martí,64,el Camp de l'Arpa del Clot,161101,Independència,258-260,Dimarts,2025,6,Juny,17,15,Tarda,2.18420817,41.40729841,No respectar distàncies,7047,2026-05-11 10:16:15.963225
2025S003592,10,Sant Martí,64,el Camp de l'Arpa del Clot,161407,Indústria,227-233,Dijous,2025,6,Juny,19,14,Tarda,2.17788552,41.41237187,No determinada,7048,2026-05-11 10:16:15.963225
2025S003622,10,Sant Martí,64,el Camp de l'Arpa del Clot,209900,Meridiana,,Dilluns,2025,6,Juny,23,11,Matí,2.18689012,41.41528517,Manca d'atenció a la conducció,7049,2026-05-11 10:16:15.963225
2025S003643,10,Sant Martí,64,el Camp de l'Arpa del Clot,191204,Mallorca,537,Dimarts,2025,6,Juny,24,5,Nit,2.18313848,41.40941194,Manca d'atenció a la conducció,7050,2026-05-11 10:16:15.963225
2025S003724,10,Sant Martí,64,el Camp de l'Arpa del Clot,18505,Aragó,,Divendres,2025,6,Juny,27,8,Matí,2.18451949,41.40690960,Avançament defectuós/improcedent,7051,2026-05-11 10:16:15.963225
2025S003733,10,Sant Martí,64,el Camp de l'Arpa del Clot,209900,Meridiana,,Dijous,2025,6,Juny,26,18,Tarda,2.18689209,41.41352075,Gir indegut o sense precaució,7052,2026-05-11 10:16:15.963225
2025S003755,10,Sant Martí,64,el Camp de l'Arpa del Clot,346402,Trinxant,63,Dijous,2025,6,Juny,26,15,Tarda,2.18493550,41.41491954,Manca d'atenció a la conducció,7053,2026-05-11 10:16:15.963225
2025S003771,10,Sant Martí,64,el Camp de l'Arpa del Clot,350308,València,,Diumenge,2025,6,Juny,29,22,Nit,2.18340729,41.40778213,No respectar distàncies,7054,2026-05-11 10:16:15.963225
2025S003788,10,Sant Martí,64,el Camp de l'Arpa del Clot,346402,Trinxant,,Dilluns,2025,6,Juny,30,10,Matí,2.18296545,41.41653422,Manca d'atenció a la conducció,7055,2026-05-11 10:16:15.963225
2025S003840,10,Sant Martí,64,el Camp de l'Arpa del Clot,209900,Meridiana,,Dimecres,2025,7,Juliol,2,0,Nit,2.18685526,41.40852049,Gir indegut o sense precaució,7056,2026-05-11 10:16:15.963225
2025S003854,10,Sant Martí,64,el Camp de l'Arpa del Clot,209900,Meridiana,,Dimecres,2025,7,Juliol,2,19,Tarda,2.18685526,41.40852049,Desobeir semàfor,7057,2026-05-11 10:16:15.963225
2025S003879,10,Sant Martí,64,el Camp de l'Arpa del Clot,161101,Independència,,Dimarts,2025,7,Juliol,1,12,Matí,2.18396427,41.40733390,Desobeir semàfor,7058,2026-05-11 10:16:15.963225
2025S003910,10,Sant Martí,64,el Camp de l'Arpa del Clot,18505,Aragó,591-593,Dijous,2025,7,Juliol,3,11,Matí,2.18582787,41.40814096,Manca d'atenció a la conducció,7059,2026-05-11 10:16:15.963225
2025S004008,10,Sant Martí,64,el Camp de l'Arpa del Clot,226400,Las Navas de Tolosa,,Dimarts,2025,7,Juliol,8,13,Matí,2.18689012,41.41528517,Desobeir altres senyals,7060,2026-05-11 10:16:15.963225
2025S004008,10,Sant Martí,64,el Camp de l'Arpa del Clot,226400,Las Navas de Tolosa,,Dimarts,2025,7,Juliol,8,13,Matí,2.18689012,41.41528517,Gir indegut o sense precaució,7061,2026-05-11 10:16:15.963225
2025S004022,10,Sant Martí,64,el Camp de l'Arpa del Clot,105304,Dos de Maig,,Dilluns,2025,7,Juliol,7,10,Matí,2.17771850,41.41032024,Manca d'atenció a la conducció,7062,2026-05-11 10:16:15.963225
2025S004108,10,Sant Martí,64,el Camp de l'Arpa del Clot,161101,Independència,,Divendres,2025,7,Juliol,11,15,Tarda,2.18009939,41.41028423,Gir indegut o sense precaució,7063,2026-05-11 10:16:15.963225
2025S004108,10,Sant Martí,64,el Camp de l'Arpa del Clot,161101,Independència,,Divendres,2025,7,Juliol,11,15,Tarda,2.18009939,41.41028423,No respectar distàncies,7064,2026-05-11 10:16:15.963225
2025S004109,10,Sant Martí,64,el Camp de l'Arpa del Clot,161101,Independència,,Divendres,2025,7,Juliol,11,11,Matí,2.18009939,41.41028423,Desobeir semàfor,7065,2026-05-11 10:16:15.963225
2025S004167,10,Sant Martí,64,el Camp de l'Arpa del Clot,161407,Indústria,,Dilluns,2025,7,Juliol,14,15,Tarda,2.18084186,41.41455436,Desobeir semàfor,7066,2026-05-11 10:16:15.963225
2025S004178,10,Sant Martí,64,el Camp de l'Arpa del Clot,209900,Meridiana,151,Dilluns,2025,7,Juliol,14,14,Tarda,2.18657557,41.41096548,No respectar distàncies,7067,2026-05-11 10:16:15.963225
2025S004276,10,Sant Martí,64,el Camp de l'Arpa del Clot,191204,Mallorca,,Dijous,2025,7,Juliol,17,16,Tarda,2.18112262,41.40774606,Gir indegut o sense precaució,7068,2026-05-11 10:16:15.963225
2025S004305,10,Sant Martí,64,el Camp de l'Arpa del Clot,90502,Còrsega,668,Dijous,2025,7,Juliol,17,17,Tarda,2.17952501,41.41158742,Canvi de carril sense precaució,7069,2026-05-11 10:16:15.963225
2025S004375,10,Sant Martí,64,el Camp de l'Arpa del Clot,209900,Meridiana,,Dimarts,2025,7,Juliol,22,6,Matí,2.18685526,41.40852049,Avançament defectuós/improcedent,7070,2026-05-11 10:16:15.963225
2025S004378,10,Sant Martí,64,el Camp de l'Arpa del Clot,90502,Còrsega,701,Dimarts,2025,7,Juliol,22,11,Matí,2.18041585,41.41256268,Manca d'atenció a la conducció,7071,2026-05-11 10:16:15.963225
2025S004399,10,Sant Martí,64,el Camp de l'Arpa del Clot,350308,València,,Dimecres,2025,7,Juliol,23,10,Matí,2.18224206,41.40689727,Manca precaució incorporació circulació,7072,2026-05-11 10:16:15.963225
2025S004412,10,Sant Martí,64,el Camp de l'Arpa del Clot,286300,Rogent,23,Dimecres,2025,7,Juliol,23,17,Tarda,2.18476791,41.40912984,,7073,2026-05-11 10:16:15.963225
2025S004450,10,Sant Martí,64,el Camp de l'Arpa del Clot,209900,Meridiana,,Dijous,2025,7,Juliol,24,17,Tarda,2.18689209,41.41352075,Desobeir semàfor,7074,2026-05-11 10:16:15.963225
2025S004474,10,Sant Martí,64,el Camp de l'Arpa del Clot,350308,València,,Divendres,2025,7,Juliol,25,20,Tarda,2.18340729,41.40778213,Gir indegut o sense precaució,7075,2026-05-11 10:16:15.963225
2025S004545,10,Sant Martí,64,el Camp de l'Arpa del Clot,209900,Meridiana,119,Dimecres,2025,7,Juliol,30,2,Nit,2.18619341,41.40924285,Manca d'atenció a la conducció,7076,2026-05-11 10:16:15.963225
2025S004593,10,Sant Martí,64,el Camp de l'Arpa del Clot,368507,Xifré,64,Dijous,2025,7,Juliol,31,10,Matí,2.18185238,41.41024622,Manca precaució efectuar marxa enrera,7077,2026-05-11 10:16:15.963225
2025S004614,10,Sant Martí,64,el Camp de l'Arpa del Clot,191204,Mallorca,589-591,Divendres,2025,8,Agost,1,13,Matí,2.18546526,41.41116749,Altres,7078,2026-05-11 10:16:15.963225
2025S004638,10,Sant Martí,64,el Camp de l'Arpa del Clot,161101,Independència,256,Dissabte,2025,8,Agost,2,22,Nit,2.18428693,41.40723726,Manca d'atenció a la conducció,7079,2026-05-11 10:16:15.963225
2025S004802,10,Sant Martí,64,el Camp de l'Arpa del Clot,368507,Xifré,2-4,Dimarts,2025,8,Agost,12,9,Matí,2.18403313,41.40856505,Manca precaució efectuar marxa enrera,7080,2026-05-11 10:16:15.963225
2025S004908,10,Sant Martí,64,el Camp de l'Arpa del Clot,83904,Coll i Vehí,66-68,Dimarts,2025,8,Agost,19,8,Matí,2.18317734,41.41416365,No determinada,7081,2026-05-11 10:16:15.963225
2025S004938,10,Sant Martí,64,el Camp de l'Arpa del Clot,161101,Independència,,Dijous,2025,8,Agost,21,12,Matí,2.18451949,41.40690960,Manca d'atenció a la conducció,7082,2026-05-11 10:16:15.963225
2025S005046,10,Sant Martí,64,el Camp de l'Arpa del Clot,209900,Meridiana,,Dijous,2025,8,Agost,28,18,Tarda,2.18689705,41.41397623,Gir indegut o sense precaució,7083,2026-05-11 10:16:15.963225
2025S005106,10,Sant Martí,64,el Camp de l'Arpa del Clot,350308,València,,Dilluns,2025,9,Setembre,1,14,Tarda,2.18514838,41.40905352,Manca d'atenció a la conducció,7084,2026-05-11 10:16:15.963225
2025S005145,10,Sant Martí,64,el Camp de l'Arpa del Clot,368507,Xifré,15-17,Dimarts,2025,9,Setembre,2,16,Tarda,2.18349381,41.40880310,Avançament defectuós/improcedent,7085,2026-05-11 10:16:15.963225
2025S005324,10,Sant Martí,64,el Camp de l'Arpa del Clot,18505,Aragó,545,Dimecres,2025,9,Setembre,10,18,Tarda,2.18405737,41.40669362,Canvi de carril sense precaució,7086,2026-05-11 10:16:15.963225
2025S005341,10,Sant Martí,64,el Camp de l'Arpa del Clot,350308,València,,Dijous,2025,9,Setembre,11,21,Tarda,2.18224206,41.40689727,Desobeir altres senyals,7087,2026-05-11 10:16:15.963225
2025S005341,10,Sant Martí,64,el Camp de l'Arpa del Clot,350308,València,,Dijous,2025,9,Setembre,11,21,Tarda,2.18224206,41.40689727,Gir indegut o sense precaució,7088,2026-05-11 10:16:15.963225
2025S005401,10,Sant Martí,64,el Camp de l'Arpa del Clot,109101,Enamorats,,Dilluns,2025,9,Setembre,15,20,Tarda,2.18396427,41.40733390,Desobeir semàfor,7089,2026-05-11 10:16:15.963225
2025S005978,10,Sant Martí,64,el Camp de l'Arpa del Clot,161101,Independència,,Dissabte,2025,10,Octubre,11,22,Nit,2.17969162,41.41061047,Desobeir semàfor,7102,2026-05-11 10:16:15.963225
2025S005498,10,Sant Martí,64,el Camp de l'Arpa del Clot,134801,Freser,114-122,Divendres,2025,9,Setembre,19,23,Nit,2.18122140,41.41292017,Manca d'atenció a la conducció,7090,2026-05-11 10:16:15.963225
2025S005520,10,Sant Martí,64,el Camp de l'Arpa del Clot,194406,Maragall,1-3,Dissabte,2025,9,Setembre,20,22,Nit,2.18102185,41.41337146,Canvi de carril sense precaució,7091,2026-05-11 10:16:15.963225
2025S005555,10,Sant Martí,64,el Camp de l'Arpa del Clot,105304,Dos de Maig,,Dilluns,2025,9,Setembre,22,16,Tarda,2.18224206,41.40689727,Manca precaució efectuar marxa enrera,7092,2026-05-11 10:16:15.963225
2025S005559,10,Sant Martí,64,el Camp de l'Arpa del Clot,297001,Sant Antoni Maria Claret,340I,Dimarts,2025,9,Setembre,23,7,Matí,2.18007070,41.41512148,Manca d'atenció a la conducció,7093,2026-05-11 10:16:15.963225
2025S005589,10,Sant Martí,64,el Camp de l'Arpa del Clot,286300,Rogent,63-65,Dimecres,2025,9,Setembre,24,16,Tarda,2.18211764,41.41101577,No respectat pas de vianants,7094,2026-05-11 10:16:15.963225
2025S005605,10,Sant Martí,64,el Camp de l'Arpa del Clot,289105,Rosselló,508-510,Dijous,2025,9,Setembre,25,13,Matí,2.17968259,41.40988992,Canvi de carril sense precaució,7095,2026-05-11 10:16:15.963225
2025S005654,10,Sant Martí,64,el Camp de l'Arpa del Clot,310008,Sant Quintí,27,Divendres,2025,9,Setembre,26,19,Tarda,2.17898727,41.41264154,Manca d'atenció a la conducció,7096,2026-05-11 10:16:15.963225
2025S005675,10,Sant Martí,64,el Camp de l'Arpa del Clot,18505,Aragó,,Diumenge,2025,9,Setembre,28,14,Tarda,2.18451949,41.40690960,No determinada,7097,2026-05-11 10:16:15.963225
2025S005691,10,Sant Martí,64,el Camp de l'Arpa del Clot,90502,Còrsega,,Dilluns,2025,9,Setembre,29,8,Matí,2.17831343,41.41078166,Gir indegut o sense precaució,7098,2026-05-11 10:16:15.963225
2025S005701,10,Sant Martí,64,el Camp de l'Arpa del Clot,134801,Freser,35,Dilluns,2025,9,Setembre,29,15,Tarda,2.18001766,41.41138311,Manca d'atenció a la conducció,7099,2026-05-11 10:16:15.963225
2025S005784,10,Sant Martí,64,el Camp de l'Arpa del Clot,226400,Las Navas de Tolosa,295,Divendres,2025,10,Octubre,3,8,Matí,2.18648792,41.41545450,No respectar distàncies,7100,2026-05-11 10:16:15.963225
2025S005804,10,Sant Martí,64,el Camp de l'Arpa del Clot,350308,València,,Dissabte,2025,10,Octubre,4,0,Nit,2.18687719,41.41035093,Desobeir semàfor,7101,2026-05-11 10:16:15.963225
2025S006071,10,Sant Martí,64,el Camp de l'Arpa del Clot,209900,Meridiana,,Dimecres,2025,10,Octubre,15,21,Tarda,2.18685526,41.40852049,Desobeir semàfor,7103,2026-05-11 10:16:15.963225
2025S006119,10,Sant Martí,64,el Camp de l'Arpa del Clot,105406,Dos de Maig,10,Divendres,2025,10,Octubre,17,18,Tarda,2.17640422,41.41182458,Manca d'atenció a la conducció,7104,2026-05-11 10:16:15.963225
2025S006146,10,Sant Martí,64,el Camp de l'Arpa del Clot,297001,Sant Antoni Maria Claret,352-354,Dissabte,2025,10,Octubre,18,13,Matí,2.18082081,41.41592062,Desobeir altres senyals,7105,2026-05-11 10:16:15.963225
2025S006146,10,Sant Martí,64,el Camp de l'Arpa del Clot,297001,Sant Antoni Maria Claret,352-354,Dissabte,2025,10,Octubre,18,13,Matí,2.18082081,41.41592062,Manca d'atenció a la conducció,7106,2026-05-11 10:16:15.963225
2025S006206,10,Sant Martí,64,el Camp de l'Arpa del Clot,350308,València,,Dimarts,2025,10,Octubre,21,7,Matí,2.18687719,41.41035093,No determinada,7107,2026-05-11 10:16:15.963225
2025S006304,10,Sant Martí,64,el Camp de l'Arpa del Clot,209900,Meridiana,,Divendres,2025,10,Octubre,24,16,Tarda,2.18685526,41.40852049,Desobeir semàfor,7108,2026-05-11 10:16:15.963225
2025S006317,10,Sant Martí,64,el Camp de l'Arpa del Clot,161101,Independència,,Divendres,2025,10,Octubre,24,23,Nit,2.17887083,41.41121463,Desobeir semàfor,7109,2026-05-11 10:16:15.963225
2025S006322,10,Sant Martí,64,el Camp de l'Arpa del Clot,105304,Dos de Maig,,Diumenge,2025,10,Octubre,26,3,Nit,2.17657960,41.41119331,Desobeir semàfor,7110,2026-05-11 10:16:15.963225
2025S006342,10,Sant Martí,64,el Camp de l'Arpa del Clot,161101,Independència,,Diumenge,2025,10,Octubre,26,20,Tarda,2.17887083,41.41121463,Canvi de carril sense precaució,7111,2026-05-11 10:16:15.963225
2025S006367,10,Sant Martí,64,el Camp de l'Arpa del Clot,209900,Meridiana,,Dimarts,2025,10,Octubre,28,8,Matí,2.18685441,41.40863299,Desobeir semàfor,7112,2026-05-11 10:16:15.963225
2025S006367,10,Sant Martí,64,el Camp de l'Arpa del Clot,209900,Meridiana,,Dimarts,2025,10,Octubre,28,8,Matí,2.18685441,41.40863299,Manca d'atenció a la conducció,7113,2026-05-11 10:16:15.963225
2025S006378,10,Sant Martí,64,el Camp de l'Arpa del Clot,350308,València,,Dimarts,2025,10,Octubre,28,14,Tarda,2.18224206,41.40689727,Canvi de carril sense precaució,7114,2026-05-11 10:16:15.963225
2025S006380,10,Sant Martí,64,el Camp de l'Arpa del Clot,297001,Sant Antoni Maria Claret,288,Dimarts,2025,10,Octubre,28,18,Tarda,2.17758765,41.41349411,No respectar distàncies,7115,2026-05-11 10:16:15.963225
2025S006640,10,Sant Martí,64,el Camp de l'Arpa del Clot,368507,Xifré,,Dilluns,2025,11,Novembre,10,11,Matí,2.18306080,41.40922048,Desobeir semàfor,7116,2026-05-11 10:16:15.963225
2025S006640,10,Sant Martí,64,el Camp de l'Arpa del Clot,368507,Xifré,,Dilluns,2025,11,Novembre,10,11,Matí,2.18306080,41.40922048,No respectat pas de vianants,7117,2026-05-11 10:16:15.963225
2025S006735,10,Sant Martí,64,el Camp de l'Arpa del Clot,191204,Mallorca,518,Divendres,2025,11,Novembre,14,8,Matí,2.18141322,41.40781717,Desobeir semàfor,7118,2026-05-11 10:16:15.963225
2025S006746,10,Sant Martí,64,el Camp de l'Arpa del Clot,350308,València,,Divendres,2025,11,Novembre,14,16,Tarda,2.18687719,41.41035093,Gir indegut o sense precaució,7119,2026-05-11 10:16:15.963225
2025S006805,10,Sant Martí,64,el Camp de l'Arpa del Clot,191204,Mallorca,588,Dilluns,2025,11,Novembre,17,21,Tarda,2.18474798,41.41034679,Desobeir altres senyals,7120,2026-05-11 10:16:15.963225
2025S006902,10,Sant Martí,64,el Camp de l'Arpa del Clot,161101,Independència,377,Divendres,2025,11,Novembre,21,23,Nit,2.17780147,41.41187386,Fallada mecànica o avaria,7121,2026-05-11 10:16:15.963225
2025S006930,10,Sant Martí,64,el Camp de l'Arpa del Clot,209900,Meridiana,,Diumenge,2025,11,Novembre,23,12,Matí,2.18685526,41.40852049,Desobeir altres senyals,7122,2026-05-11 10:16:15.963225
2025S006958,10,Sant Martí,64,el Camp de l'Arpa del Clot,209900,Meridiana,,Dilluns,2025,11,Novembre,24,14,Tarda,2.18689209,41.41352075,Desobeir semàfor,7123,2026-05-11 10:16:15.963225
2025S007073,10,Sant Martí,64,el Camp de l'Arpa del Clot,209900,Meridiana,151,Divendres,2025,11,Novembre,28,13,Matí,2.18657557,41.41096548,Desobeir semàfor,7124,2026-05-11 10:16:15.963225
2025S007088,10,Sant Martí,64,el Camp de l'Arpa del Clot,297001,Sant Antoni Maria Claret,,Divendres,2025,11,Novembre,28,17,Tarda,2.18019601,41.41558810,Manca d'atenció a la conducció,7125,2026-05-11 10:16:15.963225
2025S007188,10,Sant Martí,64,el Camp de l'Arpa del Clot,310008,Sant Quintí,,Dimecres,2025,12,Desembre,3,19,Tarda,2.17878052,41.41292759,Manca precaució efectuar marxa enrera,7126,2026-05-11 10:16:15.963225
